Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,orgN mg/L N,pH,peak_flow mgd,temperature degC,urea* mg/L N
2003-02-11,,2,,,,,2.6,,,,,,,6.2,2003,4.366,,6.53,,15.1,
2003-02-12,,2,,,,,2.6,,,,,,,8.4,2003,3.735,,6.78,,17,
2003-02-13,,2,,,,,2.6,,,,,,,7.2,2003,4.3,,6.7,,18,
2003-02-14,,2,,,,,2.6,,,,,,,7.6,2003,2.924,,6.93,,17.8,
2003-02-15,,2,,,,,2.6,,,,,,,,2003,4.317,,6.89,,18.6,
2003-02-16,,2,,,,,2.6,,,,,,,7.6,2003,5.927,,6.99,,18.9,
2003-02-17,,2,,,,,2.6,,,,,,,7,2003,6.367,,6.5,,17.5,
2003-02-18,,2,,,,,2.6,,,,,,,7.2,2003,6.529,,6.65,,15.8,
2003-02-19,,2,0.21,,12,,2.6,,,,,,,6.3,2003,4.801,,6.75,,17.9,
2003-02-20,,2,,,,,2.6,,,,,,,4.5,2003,4.241,,6.67,,18,
2003-02-21,,2,,,,,2.6,,,,,,,,2003,4.908,,6.68,,18.6,
2003-02-22,,2,,,,,2.6,,,,,,,,2003,5.155,,6.79,,19,
2003-02-23,,2,,,,,2.6,,,,,,,,2003,4.501,,6.7,,20,
2003-02-24,,2,0.2,,14,,2.6,,,,,,,5.4,2003,4.13,,6.7,,18.7,
2003-02-25,,2,,,,,2.6,,,,,,,4,2003,3.499,,6.83,,18.6,
2003-02-26,,2,,,,,2.6,,,,,,,3.4,2003,4.107,,6.84,,19.1,
2003-02-27,,2,,,,,2.6,,,,,,,4.6,2003,3.467,,6.82,,18.4,
2003-02-28,,2,,,,,2.6,,,,,,,6.4,2003,3.503,,6.79,,15.7,
2003-03-01,,3,,,,,2.6,,,,,,,,2003,3.661,,6.76,,19.2,
2003-03-02,,3,,,,,2.6,,,,,,,5.2,2003,3.614,,6.73,,18.5,
2003-03-03,,3,,,,,2.6,,,,,,,,2003,3.621,,6.8,,19,
2003-03-04,,3,0.2,,18,,2.6,,,,,,,5.8,2003,3.276,0.4,6.7,,16.8,
2003-03-05,,3,,,,,2.6,,,,,,,5.6,2003,3.301,,6.94,,18.8,
2003-03-06,,3,,,,,2.6,,,,,,,4.9,2003,3.472,,6.92,,18.9,
2003-03-07,,3,,,,,2.6,,,,,,,5,2003,2.914,,6.85,,19.2,
2003-03-08,,3,,,,,2.6,,,,,,,,2003,3.255,,6.84,,20.2,
2003-03-09,,3,,,,,2.6,,,,,,,7,2003,1.265,,6.73,,18.8,
2003-03-10,,3,,,,,2.6,,,,,,,,2003,2,,6.53,,18.6,
2003-03-11,,3,0.25,,16,,2.6,,,,,,,4.4,2003,2.196,,6.55,,19.2,
2003-03-12,,3,,,,,2.6,,,,,,,5.6,2003,3.406,,6.6,,19.9,
2003-03-13,,3,,,,,2.6,,,,,,,4.6,2003,3.717,,6.8,,19.9,
2003-03-14,,3,,,,,2.6,,,,,,,4.3,2003,5.002,,6.58,,19.7,
2003-03-15,,3,,,,,2.6,,,,,,,,2003,6.243,,6.74,,19.4,
2003-03-16,,3,,,,,2.6,,,,,,,6.9,2003,6.255,,6.57,,18.7,
2003-03-17,,3,0.2,,12,,2.6,,,,,,,5.7,2003,5.77,,6.64,,16.9,
2003-03-18,,3,,,,,2.6,,,,,,,5,2003,3.9,,6.46,,16.9,
2003-03-19,,3,,,,,2.6,,,,,,,5,2003,2.933,,6.78,,18.3,
2003-03-20,,3,,,,,2.6,,,,,,,3.2,2003,4.105,,6.82,,19.5,
2003-03-21,,3,,,,,2.6,,,,,,,,2003,3.482,,6.92,,19.7,
2003-03-22,,3,,,,,2.6,,,,,,,,2003,3.753,,6.84,,19.5,
2003-03-23,,3,,,,,2.6,,,,,,,2.2,2003,4.145,,6.79,,19.7,
2003-03-24,,3,0.2,,17,,2.6,,,,,,,3.5,2003,3.707,,6.83,,18.2,
2003-03-25,,3,,,,,2.6,,,,,,,2.9,2003,2.942,,6.83,,18.1,
2003-03-26,,3,,,,,2.6,,,,,,,2.6,2003,4.985,,6.55,,19.3,
2003-03-27,,3,,,,,2.6,,,,,,,3.5,2003,3.803,,6.92,,19.4,
2003-03-28,,3,,,,,2.6,,,,,,,,2003,3.363,,6.9,,20.1,
2003-03-29,,3,,,,,2.6,,,,,,,,2003,3.48,,6.8,,20.1,
2003-03-30,,3,,,,,2.6,,,,,,,2.1,2003,3.459,,6.81,,20.2,
2003-03-31,,3,0.2,,18,,2.6,,,,,,,1.9,2003,3.359,,6.83,,20.2,
2003-04-01,,4,,,,,2.6,,,,,,,1.8,2003,3.087,,6.82,,19,
2003-04-02,,4,,,,,2.6,,,,,,,2,2003,2.845,,6.7,,20,
2003-04-03,,4,,,,,2.6,,,,,,,3.2,2003,3.524,,6.71,,19.8,
2003-04-04,,4,,,,,2.6,,,,,,,,2003,3.722,,6.8,,19.8,
2003-04-05,,4,,,,,2.6,,,,,,,,2003,3.473,,6.85,,19.1,
2003-04-06,,4,,,,,2.6,,,,,,,3.1,2003,3.667,,6.8,,19.4,
2003-04-07,,4,0.2,,15,,2.6,,,,,,,3.4,2003,3.237,1.25,6.79,,18.1,
2003-04-08,,4,,,,,2.6,,,,,,,2.3,2003,3.146,,6.77,,19.3,
2003-04-09,,4,,,,,2.6,,,,,,,2.3,2003,3.257,,6.88,,20.6,
2003-04-10,,4,,,,,2.6,,,,,,,2,2003,2.949,,6.9,,20.4,
2003-04-11,,4,,,,,2.6,,,,,,,,2003,3.011,,6.79,,20.3,
2003-04-12,,4,,,,,2.6,,,,,,,,2003,4.741,,6.63,,19.2,
2003-04-13,,4,,,,,2.6,,,,,,,4.3,2003,4.671,,6.58,,18.9,
2003-04-14,,4,0.2,,13,,2.6,,,,,,,3.2,2003,2.588,,6.75,,19.1,
2003-04-15,,4,,,,,2.6,,,,,,,,2003,3.257,,6.7,,19.1,
2003-04-16,,4,,,,,2.6,,,,,,,3.4,2003,4.965,,6.79,,19.5,
2003-04-17,,4,,,,,2.6,,,,,,,2.2,2003,4.845,,6.85,,19.5,
2003-04-18,,4,,,,,2.6,,,,,,,2,2003,4.347,,6.68,,19.4,
2003-04-19,,4,,,,,2.6,,,,,,,,2003,5.232,,6.69,,20.1,
2003-04-20,,4,,,,,2.6,,,,,,,2.5,2003,5.201,,6.73,,19.5,
2003-04-21,,4,0.7,,12,,2.6,,,,,,,2.5,2003,4.788,,6.72,,19.2,
2003-04-22,,4,,,,,2.6,,,,,,,2.2,2003,1.875,,6.76,,18.7,
2003-04-23,,4,,,,,2.6,,,,,,,,2003,4.761,,6.72,,19.3,
2003-04-24,,4,,,,,2.6,,,,,,,1.8,2003,4.631,,6.68,,19,
2003-04-25,,4,,,,,2.6,,,,,,,1.8,2003,5.122,,6.89,,18.3,
2003-04-26,,4,,,,,2.6,,,,,,,,2003,3.987,,6.81,,18.8,
2003-04-27,,4,,,,,2.6,,,,,,,1.8,2003,4.433,,6.9,,19.5,
2003-04-28,,4,0.2,,13,,2.6,,,,,,,1.5,2003,4.708,,7.05,,19.3,
2003-04-29,,4,,,,,2.6,,,,,,,1.9,2003,6.141,,7.02,,18.1,
2003-04-30,,4,,,,,2.6,,,,,,,2.3,2003,3.751,,7.03,,19.3,
2003-05-01,,5,,,,,2.6,,,,,,,2.7,2003,0.083,,6.73,,20.2,
2003-05-02,,5,,,,,2.6,,,,,,,,2003,1.544,,6.78,,19.8,
2003-05-03,,5,,,,,2.6,,,,,,,,2003,3.584,,6.59,,19.4,
2003-05-04,,5,,,,,2.6,,,,,,,2.2,2003,3.722,,6.53,,19.1,
2003-05-05,,5,0.2,,14,,2.6,,,,,,,1.1,2003,3.695,0.4,6.67,,18.1,
2003-05-06,,5,,,,,2.6,,,,,,,1.3,2003,3.483,,6.74,,19.9,
2003-05-07,,5,,,,,2.6,,,,,,,2.1,2003,2.456,,6.65,,20.2,
2003-05-08,,5,,,,,2.6,,,,,,,1.1,2003,5.54,,6.83,,20,
2003-05-09,,5,,,,,2.6,,,,,,,,2003,7.039,,6.74,,19.3,
2003-05-10,,5,,,,,2.6,,,,,,,,2003,6.629,,6.72,,19.8,
2003-05-11,,5,,,,,2.6,,,,,,,3.4,2003,5.862,,6.78,,20.2,
2003-05-12,,5,0.2,,12,,2.6,,,,,,,3,2003,5.72,,6.76,,19.4,
2003-05-13,,5,,,,,2.6,,,,,,,3.2,2003,5.286,,6.64,,20.9,
2003-05-14,,5,,,,,2.6,,,,,,,2.9,2003,5.895,,7.02,,20.8,
2003-05-15,,5,,,,,2.6,,,,,,,3.1,2003,4.395,,7.03,,19.7,
2003-05-16,,5,,,,,2.6,,,,,,,,2003,3.466,,6.82,,19.4,
2003-05-17,,5,,,,,2.6,,,,,,,,2003,3.552,,6.66,,20.6,
2003-05-18,,5,,,,,2.6,,,,,,,4.8,2003,3.256,,6.65,,20.8,
2003-05-19,,5,0.2,,13,,2.6,,,,,,,4.9,2003,1.625,,6.42,,20.2,
2003-05-20,,5,,,,,2.6,,,,,,,4.7,2003,0.179,,6.54,,20.4,
2003-05-21,,5,,,,,2.6,,,,,,,,2003,4.028,,6.59,,22.9,
2003-05-22,,5,,,,,2.6,,,,,,,4,2003,2.885,,6.75,,22.2,
2003-05-23,,5,,,,,2.6,,,,,,,5.4,2003,2.892,,6.53,,21.4,
2003-05-24,,5,,,,,2.6,,,,,,,4.5,2003,4.343,,6.73,,22,
2003-05-25,,5,,,,,2.6,,,,,,,4.9,2003,4.268,,6.63,,21.5,
2003-05-26,,5,,,,,2.6,,,,,,,4.2,2003,4.117,,6.62,,21.4,
2003-05-27,,5,0.21,,18,,2.6,,,,,,,3.6,2003,3.699,,6.69,,21,
2003-05-28,,5,,,,,2.6,,,,,,,3.2,2003,3.013,,6.71,,21.4,
2003-05-29,,5,,,,,2.6,,,,,,,,2003,2.971,,6.82,,22.5,
2003-05-30,,5,,,,,2.6,,,,,,,3,2003,2.961,,6.72,,21.5,
2003-05-31,,5,,,,,2.6,,,,,,,,2003,2.889,,6.91,,22.4,
2003-06-01,,6,,,,,2.6,,,,,,,3.1,2003,2.878,,6.91,,22.8,
2003-06-02,,6,0.2,,16,,2.6,,,,,,,3.5,2003,3.183,0.4,6.81,,21.6,
2003-06-03,,6,,,,,2.6,,,,,,,2.9,2003,3.05,,7.12,,21.8,
2003-06-04,,6,,,,,2.6,,,,,,,2.5,2003,2.707,,7.01,,21.1,
2003-06-05,,6,,,,,2.6,,,,,,,2.1,2003,2.877,,7.04,,19.3,
2003-06-06,,6,,,,,2.6,,,,,,,,2003,2.367,,6.92,,19.8,
2003-06-07,,6,,,,,2.6,,,,,,,,2003,2.75,,6.85,,22.1,
2003-06-08,,6,,,,,2.6,,,,,,,2,2003,3.053,,6.92,,22,
2003-06-09,,6,0.2,,14,,2.6,,,,,,,1.8,2003,2.642,,6.98,,19.5,
2003-06-10,,6,,,,,2.6,,,,,,,2,2003,2.829,,7.22,,21.4,
2003-06-11,,6,,,,,2.6,,,,,,,2.4,2003,2.807,,6.93,,21.5,
2003-06-12,,6,,,,,2.6,,,,,,,2.3,2003,2.728,,7.01,,22,
2003-06-13,,6,,,,,2.6,,,,,,,,2003,3.01,,6.98,,22.3,
2003-06-14,,6,,,,,2.6,,,,,,,,2003,2.714,,6.96,,22,
2003-06-15,,6,,,,,2.6,,,,,,,2.4,2003,2.788,,6.96,,22.8,
2003-06-16,,6,0.2,,24,,2.6,,,,,,,2.6,2003,2.634,,7.01,,23.5,
2003-06-17,,6,,,,,2.6,,,,,,,2.4,2003,2.522,,6.85,,23.3,
2003-06-18,,6,,,,,2.6,,,,,,,2.2,2003,2.18,,6.8,,22.8,
2003-06-19,,6,,,,,2.6,,,,,,3.5,2.3,2003,2.402,,6.89,,22.9,
2003-06-20,,6,,,,,2.6,,,,,,,,2003,2.607,,6.96,,22.6,
2003-06-21,,6,,,,,2.6,,,,,,,,2003,2.636,,7.06,,22.5,
2003-06-22,,6,,,,,2.6,,,,,,,,2003,2.805,,6.87,,22.6,
2003-06-23,,6,0.2,,20,,2.6,,,,,,,1.4,2003,2.649,,7.04,,22.2,
2003-06-24,,6,,,,,2.6,,,,,,,2.3,2003,0.113,,6.96,,23.1,
2003-06-25,,6,,,,,2.6,,,,,,,,2003,2.426,,6.77,,24.5,
2003-06-26,,6,,,,,2.6,,,,,,,3.5,2003,3.377,,6.97,,24.5,
2003-06-27,,6,,,,,2.6,,,,,,,2.4,2003,3.294,,6.85,,24.6,
2003-06-28,,6,,,,,2.6,,,,,,,2,2003,2.686,,6.83,,23.8,
2003-06-29,,6,,,,,2.6,,,,,,,2.2,2003,2.68,,6.9,,23.7,
2003-06-30,,6,0.2,,13,,2.6,,,,,,,1.3,2003,3.885,,6.81,,21.6,
2003-07-01,,7,,,,,2.6,,,,,,,2.5,2003,2.879,,6.82,,21.6,
2003-07-02,,7,,,,,2.6,,,,,,,1.7,2003,2.722,,6.79,,21.5,
2003-07-03,,7,,,,,2.6,,,,,,,1.6,2003,2.763,,6.86,,22.6,
2003-07-04,,7,,,,,2.6,,,,,,,,2003,2.77,,6.73,,23.4,
2003-07-05,,7,,,,,2.6,,,,,,,,2003,2.464,,6.83,,22.9,
2003-07-06,,7,,,,,2.6,,,,,,,2.5,2003,2.485,,6.94,,23.1,
2003-07-07,,7,0.2,,17,,2.6,,,,,,,2.3,2003,2.599,0.736,6.87,,22,
2003-07-08,,7,,,,,2.6,,,,,,,2.4,2003,2.564,,6.68,,22.3,
2003-07-09,,7,,,,,2.6,,,,,,,1.4,2003,2.628,,6.8,,24.2,
2003-07-10,,7,,,,,2.6,,,,,,,1.6,2003,2.51,,6.74,,23.7,
2003-07-11,,7,,,,,2.6,,,,,,,,2003,2.359,,6.76,,23.6,
2003-07-12,,7,,,,,2.6,,,,,,,,2003,2.407,,6.85,,24.5,
2003-07-13,,7,,,,,2.6,,,,,,,1.1,2003,2.534,,6.87,,24.4,
2003-07-14,,7,0.2,,14,,2.6,,,,,,,1.1,2003,2.361,,6.95,,24.9,
2003-07-15,,7,,,,,2.6,,,,,,,1.3,2003,2.479,,7,,25,
2003-07-16,,7,,,,,2.6,,,,,,,1,2003,2.565,,6.6,,24.4,
2003-07-17,,7,,,,,2.6,,,,,,,1,2003,2.392,,6.87,,24.7,
2003-07-18,,7,,,,,2.6,,,,,,,,2003,2.125,,6.83,,24.4,
2003-07-19,,7,,,,,2.6,,,,,,,,2003,2.836,,6.93,,24.9,
2003-07-20,,7,,,,,2.6,,,,,,,1.2,2003,2.374,,6.83,,25.2,
2003-07-21,,7,0.2,,14,,2.6,,,,,,,1,2003,2.573,,6.86,,23.9,
2003-07-22,,7,,,,,2.6,,,,,,,1.7,2003,2.436,,6.89,,23.8,
2003-07-23,,7,,,,,2.6,,,,,,,1.5,2003,2.382,,6.98,,24.7,
2003-07-24,,7,,,,,2.6,,,,,,,1.4,2003,2.576,,7.02,,24.8,
2003-07-25,,7,,,,,2.6,,,,,,,,2003,2.464,,7.03,,23.8,
2003-07-26,,7,,,,,2.6,,,,,,,,2003,2.471,,6.95,,24.8,
2003-07-27,,7,,,,,2.6,,,,,,,1.6,2003,2.54,,6.91,,24.7,
2003-07-28,,7,0.2,,14,,2.6,,,,,,,1,2003,2.471,,6.9,,24,
2003-07-29,,7,,,,,2.6,,,,,,,1.1,2003,2.279,,6.86,,22.4,
2003-07-30,,7,,,,,2.6,,,,,,,1.2,2003,2.503,,6.91,,24.6,
2003-07-31,,7,,,,,2.6,,,,,,,1.2,2003,2.908,,7.3,,24.6,
2003-08-01,,8,,,,,2.6,,,,,,,,2003,3.162,,7.01,,24.6,
2003-08-02,,8,,,,,2.6,,,,,,,,2003,2.446,,7.15,,24.1,
2003-08-03,,8,,,,,2.6,,,,,,,,2003,2.5,,7.04,,24.5,
2003-08-04,,8,0.21,,12,,2.6,,,,,,,1,2003,2.02,0.4,7.1,,24.5,
2003-08-05,,8,,,,,2.6,,,,,,,1,2003,1.874,,6.95,,23.2,
2003-08-06,,8,,,,,2.6,,,,,,,1.1,2003,2.077,,7.34,,24.7,
2003-08-07,,8,,,,,2.6,,,,,,,1,2003,2.258,,7.03,,24.1,
2003-08-08,,8,,,,,2.6,,,,,,,1.1,2003,2.428,,7,,24.1,
2003-08-09,,8,,,,,2.6,,,,,,,,2003,2.45,,6.89,,23.6,
2003-08-10,,8,,,,,2.6,,,,,,,2.1,2003,3.033,,7,,23.7,
2003-08-11,,8,0.21,,13,,2.6,,,,,,,2.6,2003,2.602,,7.02,,25.9,
2003-08-12,,8,,,,,2.6,,,,,,,1.3,2003,2.536,,7.03,,22.7,
2003-08-13,,8,,,,,2.6,,,,,,,1.6,2003,2.408,,6.81,,24,
2003-08-14,,8,,,,,2.6,,,,,,,1.5,2003,2.301,,6.77,,24.5,
2003-08-15,,8,,,,,2.6,,,,,,,,2003,2.584,,7.1,,24.3,
2003-08-16,,8,,,,,2.6,,,,,,,,2003,2.647,,7.08,,24.2,
2003-08-17,,8,,,,,2.6,,,,,,,1.9,2003,2.336,,6.97,,24.3,
2003-08-18,,8,0.2,,28,,2.6,,,,,,,1.8,2003,2.535,,6.96,,24.7,
2003-08-19,,8,,,,,2.6,,,,,,,1.6,2003,2.398,,6.92,,23.9,
2003-08-20,,8,,,,,2.6,,,,,,,1.7,2003,1.45,,6.95,,23.8,
2003-08-21,,8,,,,,2.6,,,,,,,,2003,2.433,,7,,24.5,
2003-08-22,,8,,,,,2.6,,,,,,,2,2003,2.435,,7.04,,24.5,
2003-08-23,,8,,,,,2.6,,,,,,,,2003,2.534,,6.91,,24.7,
2003-08-24,,8,,,,,2.6,,,,,,,,2003,2.319,,7.07,,24.4,
2003-08-25,,8,0.2,,15,,2.6,,,,,,,,2003,3.345,,6.85,,25.7,
2003-08-26,,8,,,,,2.6,,,,,,,2.4,2003,2.111,,6.96,,24.7,
2003-08-27,,8,,,,,2.6,,,,,,,1.7,2003,2.602,,6.93,,24.1,
2003-08-28,,8,,,,,2.6,,,,,,,1.8,2003,2.299,,6.87,,23.5,
2003-08-29,,8,,,,,2.6,,,,,,,1.1,2003,2.414,,6.91,,24.4,
2003-08-30,,8,,,,,2.6,,,,,,,1.4,2003,2.488,,7.2,,24.1,
2003-08-31,,8,,,,,2.6,,,,,,,1.8,2003,2.29,,7.2,,23.7,
2003-09-01,,9,,,,,2.6,,,,,,,1.5,2003,2.61,,7.04,,22.4,
2003-09-02,,9,0.2,,14,,2.6,,,,,,,1.3,2003,2.046,0.4,7.08,,23.4,
2003-09-03,,9,,,,,2.6,,,,,,,1.2,2003,2.982,,6.95,,23,
2003-09-04,,9,,,,,2.6,,,,,,,1.6,2003,2.552,,6.92,,24,
2003-09-05,,9,,,,,2.6,,,,,,,,2003,2.472,,6.88,,24,
2003-09-06,,9,,,,,2.6,,,,,,,,2003,2.504,,6.76,,23.1,
2003-09-07,,9,,,,,2.6,,,,,,,2.5,2003,2.621,,6.85,,22.5,
2003-09-08,,9,0.2,,14,,2.6,,,,,,,2.3,2003,2.549,,6.81,,22.7,
2003-09-09,,9,,,,,2.6,,,,,,,2.1,2003,2.433,,6.82,,22,
2003-09-10,,9,,,,,2.6,,,,,,,2.5,2003,2.547,,6.82,,22.9,
2003-09-11,,9,,,,,2.6,,,,,,,2,2003,2.355,,6.99,,24.5,
2003-09-12,,9,,,,,2.6,,,,,,,,2003,2.553,,6.86,,25.1,
2003-09-13,,9,,,,,2.6,,,,,,,,2003,2.449,,6.84,,23.7,
2003-09-14,,9,,,,,2.6,,,,,,,1.4,2003,2.436,,6.81,,23.9,
2003-09-15,,9,0.2,,13,,2.6,,,,,,,1.9,2003,2.409,,6.74,,22.9,
2003-09-16,,9,,,,,2.6,,,,,,,1.9,2003,2.44,,6.88,,23.8,
2003-09-17,,9,,,,,2.6,,,,,,,2.1,2003,2.384,,6.79,,24,
2003-09-18,,9,,,,,2.6,,,,,,,2.7,2003,2.329,,6.82,,24.6,
2003-09-19,,9,,,,,2.6,,,,,,,,2003,2.444,,6.81,,23.2,
2003-09-20,,9,,,,,2.6,,,,,,,,2003,2.389,,7.15,,24.6,
2003-09-21,,9,,,,,2.6,,,,,,,,2003,2.404,,7.13,,24.7,
2003-09-22,,9,0.2,,15,,2.6,,,,,,,2,2003,2.446,,6.99,,22.7,
2003-09-23,,9,,,,,2.6,,,,,,,2.7,2003,2.333,,6.96,,23.1,
2003-09-24,,9,,,,,2.6,,,,,,,1.5,2003,2.43,,6.79,,23.1,
2003-09-25,,9,,,,,2.6,,,,,,,,2003,3.261,,6.93,,21.1,
2003-09-26,,9,,,,,2.6,,,,,,,3.4,2003,3.358,,6.87,,23.6,
2003-09-27,,9,,,,,2.6,,,,,,,3.2,2003,2.691,,6.96,,23.6,
2003-09-28,,9,,,,,2.6,,,,,,,2.8,2003,2.477,,7.05,,21.8,
2003-09-29,,9,,,,,2.6,,,,,,,3,2003,2.417,,6.98,,22.5,
2003-09-30,,9,0.2,,16,,2.6,,,,,,,2.6,2003,1.979,,6.73,,20.6,
2003-10-01,,10,,,,,2.6,,,,,,,1.8,2003,2.537,,7,,23.4,
2003-10-02,,10,,,,,2.6,,,,,,,2.5,2003,2.401,,7.08,,22.8,
2003-10-03,,10,,,,,2.6,,,,,,,,2003,2.356,,7.1,,22.6,
2003-10-04,,10,,,,,2.6,,,,,,,,2003,2.476,,7,,21.7,
2003-10-05,,10,,,,,2.6,,,,,,,1.8,2003,2.573,,6.95,,21.9,
2003-10-06,,10,0.2,,14,,2.6,,,,,,,2.2,2003,2.375,0.4,6.96,,21.1,
2003-10-07,,10,,,,,2.6,,,,,,,2,2003,2.433,,6.88,,22.4,
2003-10-08,,10,,,,,2.6,,,,,,,2.7,2003,2.324,,7.01,,23.3,
2003-10-09,,10,,,,,2.6,,,,,,,2.6,2003,2.481,,6.97,,23.5,
2003-10-10,,10,,,,,2.6,,,,,,,,2003,2.445,,7.09,,23.2,
2003-10-11,,10,,,,,2.6,,,,,,,,2003,2.451,,7.02,,22.1,
2003-10-12,,10,,,,,2.6,,,,,,,2.8,2003,2.406,,6.98,,22,
2003-10-13,,10,0.2,,11,,2.6,,,,,,,3.1,2003,1.21,,6.93,,20.3,
2003-10-14,,10,,,,,2.6,,,,,,,,2003,2.946,,6.78,,19.6,
2003-10-15,,10,,,,,2.6,,,,,,,4.5,2003,2.116,,6.82,,23.1,
2003-10-16,,10,,,,,2.6,,,,,,,2.7,2003,2.376,,6.95,,22.9,
2003-10-17,,10,,,,,2.6,,,,,,,2.2,2003,2.43,,6.75,,23,
2003-10-18,,10,,,,,2.6,,,,,,,,2003,2.091,,6.33,,22.6,
2003-10-19,,10,,,,,2.6,,,,,,,2.8,2003,2.511,,6.78,,22.7,
2003-10-20,,10,0.2,,19,,2.6,,,,,,,2.4,2003,2.61,,6.73,,23.7,
2003-10-21,,10,,,,,2.6,,,,,,,2.8,2003,2.294,,6.74,,22,
2003-10-22,,10,,,,,2.6,,,,,,,1.1,2003,2.57,,6.97,,22.6,
2003-10-23,,10,,,,,2.6,,,,,,,1.1,2003,2.393,,6.74,,23,
2003-10-24,,10,,,,,2.6,,,,,,,1.2,2003,2.544,,6.81,,22.9,
2003-10-25,,10,,,,,2.6,,,,,,,,2003,2.531,,6.8,,12.8,
2003-10-26,,10,,,,,2.6,,,,,,,1.4,2003,2.576,,6.76,,22.7,
2003-10-27,,10,0.2,,20,,2.6,,,,,,,1.5,2003,2.567,,6.74,,20.7,
2003-10-28,,10,,,,,2.6,,,,,,,1.5,2003,2.603,,6.69,,21.5,
2003-10-29,,10,,,,,2.6,,,,,,,1.6,2003,2.298,,7.16,,23,
2003-10-30,,10,,,,,2.6,,,,,,,1.3,2003,2.642,,6.88,,22.3,
2003-10-31,,10,,,,,2.6,,,,,,,,2003,1.663,,6.99,,20.9,
2003-11-01,,11,,,,,2.6,,,,,,,,2003,3.295,,6.63,,20.4,
2003-11-02,,11,,,,,2.6,,,,,,,2.3,2003,4.243,,6.61,,20.3,
2003-11-03,,11,0.2,,18,,2.6,,,,,,,2.8,2003,3.384,0.462,6.69,,19.7,
2003-11-04,,11,,,,,2.6,,,,,,,3.3,2003,2.192,,6.72,,20.1,
2003-11-05,,11,,,,,2.6,,,,,,,3.3,2003,2.231,,6.81,,21.1,
2003-11-06,,11,,,,,2.6,,,,,,,,2003,2.409,,6.87,,21.2,
2003-11-07,,11,,,,,2.6,,,,,,,2.6,2003,2.217,,6.78,,19.4,
2003-11-08,,11,,,,,2.6,,,,,,,,2003,3.545,,6.69,,20.4,
2003-11-09,,11,,,,,2.6,,,,,,,3.3,2003,4.134,,6.71,,21.1,
2003-11-10,,11,0.2,,15,,2.6,,,,,,,3.5,2003,3.298,,7.02,,21.5,
2003-11-11,,11,,,,,2.6,,,,,,,2.8,2003,2.909,,6.76,,19.7,
2003-11-12,,11,,,,,2.6,,,,,,,2.9,2003,2.96,,6.86,,19,
2003-11-13,,11,,,,,2.6,,,,,,,1.8,2003,2.684,,6.98,,21.1,
2003-11-14,,11,,,,,2.6,,,,,,,,2003,2.797,,6.87,,21.2,
2003-11-15,,11,,,,,2.6,,,,,,,,2003,3.025,,6.75,,20.8,
2003-11-16,,11,,,,,2.6,,,,,,,3.1,2003,2.877,,6.77,,20.3,
2003-11-17,,11,0.21,,22,,2.6,,,,,,,2.4,2003,2.751,,6.79,,19.8,
2003-11-18,,11,,,,,2.6,,,,,,,1.6,2003,2.64,,6.8,,18.6,
2003-11-19,,11,,,,,2.6,,,,,,,1.3,2003,2.853,,6.79,,17.8,
2003-11-20,,11,,,,,2.6,,,,,,,2,2003,2.357,,6.87,,20.6,
2003-11-21,,11,,,,,2.6,,,,,,,,2003,2.691,,6.73,,20.5,
2003-11-22,,11,,,,,2.6,,,,,,,,2003,2.694,,6.59,,19.6,
2003-11-23,,11,,,,,2.6,,,,,,,2.3,2003,2.74,,6.56,,19.8,
2003-11-24,,11,0.2,,17,,2.6,,,,,,,2,2003,2.784,,6.64,,17.9,
2003-11-25,,11,,,,,2.6,,,,,,,2.2,2003,2.744,,6.68,,18.2,
2003-11-26,,11,,,,,2.6,,,,,,,2,2003,2.711,,6.83,,17.7,
2003-11-27,,11,,,,,2.6,,,,,,,2.6,2003,2.486,,6.78,,19.5,
2003-11-28,,11,,,,,2.6,,,,,,,,2003,2.055,,6.68,,19.9,
2003-11-29,,11,,,,,2.6,,,,,,,,2003,2.275,,6.73,,17.6,
2003-11-30,,11,,,,,2.6,,,,,,,3.5,2003,2.898,,6.75,,20.3,
2003-12-01,,12,,,,,2.6,,,,,,,3.8,2003,4.141,,6.64,,20.3,
2003-12-02,,12,0.28,,17,,2.6,,,,,,,2.8,2003,4.814,,6.79,,20.8,
2003-12-03,,12,,,,,2.6,,,,,,,2.6,2003,3.288,,6.73,,18.8,
2003-12-04,,12,,,,,2.6,,,,,,,2,2003,3.724,,6.97,,18,
2003-12-05,,12,,,,,2.6,,,,,,,,2003,3.789,,7.02,,20.3,
2003-12-06,,12,,,,,2.6,,,,,,,,2003,5.232,,6.79,,20,
2003-12-07,,12,,,,,2.6,,,,,,,2.2,2003,4.748,,6.56,,19.6,
2003-12-08,,12,0.21,,13,,2.6,,,,,,,1.9,2003,3.805,0.4,6.65,,19.3,
2003-12-09,,12,,,,,2.6,,,,,,,1.9,2003,4.674,,6.62,,18.6,
2003-12-10,,12,,,,,2.6,,,,,,,2.3,2003,5.186,,6.66,,18.2,
2003-12-11,,12,,,,,2.6,,,,,,,3.1,2003,4.342,,6.73,,19.1,
